ID,Generator,Status,Result Status,Proxy Role,Keep SR,Has SR,Optimal,Rating,CPOR,PERMI_37,PERMI_38,PERMJ_37,PERMJ_38,PERMK_37,PERMK_38,POR_38,PRPOR,POR_37,GAS_MASS_INJ,GAS_MASS_PRD,WBP_INJ,WBP_PRD,WBT_INJ,WBT_PRD,Execution Node,Derived Case Name,MCMC Count,Comment
373,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.17E-06,439.96176,865.58317,1237.6673,868.26004,365.00956,1425.0478,0.17399618,2873.805,0.23652008,0,0,22474.818,22386.137,25,87.990875,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00373,0,
374,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.54E-06,488.14532,100,472.08413,140.15296,1344.7419,469.40727,0.18432122,2491.3958,0.12810707,0,0,22939.92,22867.209,25,88.820015,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00374,0,
375,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.42E-06,244.55067,787.95411,1055.6405,429.2543,969.98088,1451.8164,0.31510516,8648.1836,0.39311663,0,0,22517.805,22434.396,25,87.533279,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00375,0,
376,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.59E-06,397.13193,576.48184,110.70746,632.69598,1093.1166,1248.3748,0.15334608,4594.6463,0.22045889,0,0,22350.527,22275.232,25,89.828941,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00376,0,
377,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.31E-06,509.56023,295.41109,177.62906,1269.7897,124.09178,199.04398,0.32829828,9776.2906,0.26864245,0,0,22521.385,22443.545,25,86.196205,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00377,0,
378,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.22E-06,118.73805,265.96558,1117.2084,1392.9254,426.57744,1034.2256,0.29502868,6124.283,0.36099426,0,0,22718.871,22636.244,25,82.992989,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00378,0,
379,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.27E-06,1036.9025,271.31931,1060.9943,862.90631,753.15488,1192.1606,0.16768642,2835.5641,0.17170172,0,0,22821.805,22734.678,25,88.368698,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00379,0,
380,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.09E-06,1315.2964,870.9369,828.10707,1213.5755,1077.0554,1018.1644,0.34665392,4804.9713,0.26692161,0,0,22482.812,22395.643,25,90.127663,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00380,0,
381,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.58E-06,172.27533,447.99235,699.61759,191.01338,1060.9943,844.16826,0.25774379,9489.4837,0.22963671,0,0,22780.418,22703.459,25,87.564697,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00381,0,
382,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.69E-06,482.79159,1344.7419,696.94073,905.73614,1218.9293,836.13767,0.34493308,1076.4818,0.17342256,0,0,22463.5,22376.443,25,90.09481,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00382,0,
383,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.40E-06,862.90631,199.04398,1403.6329,201.72084,512.23709,1355.4493,0.36787763,2759.0822,0.26978967,0,0,22964.543,22879.258,25,86.280075,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00383,0,
384,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.63E-06,279.3499,707.64818,407.83939,640.72658,635.37285,228.48948,0.14818356,6793.499,0.1040153,0,0,22678.352,22593.543,25,90.706161,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00384,0,
385,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.94E-06,1077.0554,1312.6195,241.8738,1296.5583,841.4914,576.48184,0.22676864,1707.457,0.16826004,0,0,21601.021,21517.469,25,91.180275,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00385,0,
386,LatinHyperCube,Complete,AbnormalTermination,Training,Auto,FALSE,FALSE,0,5.64E-06,999.42639,980.68834,223.13576,1435.7553,464.05354,1277.8203,0.12179732,2969.4073,0.33862333,,,,,,,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00386,0,
387,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.49E-06,1221.6061,664.81836,820.07648,595.21989,589.86616,354.3021,0.19120459,9718.9293,0.17801147,0,0,22952.352,22865.949,25,90.250488,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00387,0,
388,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.45E-06,169.59847,1208.2218,1234.9904,426.57744,638.04971,1055.6405,0.28699809,3600.3824,0.26003824,0,0,22364.811,22279.232,25,88.411911,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00388,0,
389,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.34E-06,659.46463,750.47801,413.19312,670.17208,273.99618,608.60421,0.22562141,3256.2141,0.1585086,0,0,22571.854,22487.514,25,91.09594,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00389,0,
390,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.47E-06,646.08031,573.80497,678.20268,1398.2792,897.70554,630.01912,0.2749522,9336.5201,0.10458891,0,0,22628.393,22541.162,25,88.964066,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00390,0,
391,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.12E-06,102.67686,129.44551,217.78203,900.38241,656.78776,1111.8547,0.35927342,2223.7094,0.10286807,0,0,22780.35,22700.883,25,82.710304,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00391,0,
392,LatinHyperCube,Complete,AbnormalTermination,Training,Auto,FALSE,FALSE,0,7.85E-06,348.94837,1117.2084,504.2065,1135.9465,1213.5755,490.82218,0.35468451,10923.518,0.30478011,,,,,,,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00392,0,
393,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.70E-06,555.06692,632.69598,565.77438,1079.7323,1012.8107,624.66539,0.19866157,10541.109,0.17571702,0,0,22609.555,22523.949,25,90.071381,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00393,0,
394,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.07E-06,630.01912,1491.9694,1106.501,726.38623,1162.7151,1218.9293,0.183174,8036.3289,0.23422562,0,0,22430.986,22344.014,25,89.602791,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00394,0,
395,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.94E-06,1283.174,627.34226,656.78776,745.12428,836.13767,870.9369,0.1458891,5034.4168,0.21013384,0,0,22787.32,22699.834,25,91.081009,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00395,0,
396,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.18E-06,247.22753,150.86042,1044.9331,1489.2925,798.66157,1459.847,0.12695985,7673.0402,0.26520076,0,0,22981.121,22896.236,25,83.54464,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00396,0,
397,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.33E-06,1358.1262,1085.086,919.12046,292.73423,584.51243,1117.2084,0.30764818,8954.1109,0.31108987,0,0,22738.248,22653.299,25,90.091042,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00397,0,
398,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.72E-06,1473.2314,1237.6673,525.62141,913.76673,549.71319,450.66922,0.30535373,8437.8585,0.13843212,0,0,22413.652,22326.27,25,92.490479,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00398,0,
399,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.14E-06,1406.3098,860.22945,662.14149,225.81262,908.413,921.79732,0.37648184,9049.7132,0.33288719,0,0,22585.449,22510.328,25,90.598831,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00399,0,
400,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.13E-06,1344.7419,868.26004,249.9044,498.85277,1315.2964,1379.5411,0.13613767,1172.0841,0.2749522,0,0,22235.285,22159.02,25,93.255356,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00400,0,
401,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.08E-06,680.87954,298.08795,1317.9732,581.83556,442.63862,1414.3403,0.39311663,3944.5507,0.10745698,0,0,22775.506,22689.783,25,86.505859,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00401,0,
402,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.80E-06,903.05927,1146.6539,1323.327,742.44742,1253.7285,672.84895,0.20095602,10674.952,0.28068834,0,0,22537.131,22450.516,25,88.921745,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00402,0,
403,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.39E-06,986.04207,196.36711,1141.3002,456.02294,121.41491,1082.4092,0.21931166,4154.8757,0.15047801,0,0,22868.711,22782.713,25,87.585945,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00403,0,
404,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.44E-06,356.97897,1486.6157,402.48566,239.19694,1419.6941,999.42639,0.12122371,2586.9981,0.15105163,0,0,22802.764,22721.256,25,92.544983,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00404,0,
405,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.04E-06,643.40344,118.73805,1004.7801,1304.5889,1317.9732,632.69598,0.21759082,3198.8528,0.34091778,0,0,22701.922,22621.148,25,86.50251,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00405,0,
406,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.44E-06,654.1109,624.66539,1119.8853,1181.4532,447.99235,613.95793,0.38393881,1325.0478,0.25028681,0,0,22519.963,22433.125,25,88.241486,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00406,0,
407,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.74E-06,1152.0076,370.36329,257.93499,940.53537,1283.174,201.72084,0.15965583,7080.3059,0.28929254,0,0,22348.625,22270.951,25,89.276878,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00407,0,
408,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.28E-06,924.47419,113.38432,1491.9694,579.1587,174.9522,1243.021,0.18718929,4843.2122,0.28183556,0,0,22741.779,22657.625,25,86.256454,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00408,0,
409,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.07E-06,1449.1396,833.4608,1090.4398,1264.4359,1111.8547,156.21415,0.38623327,7367.1128,0.26577438,0,0,22664.129,22577.156,25,89.344406,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00409,0,
410,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,1.00E-05,589.86616,563.09751,263.28872,447.99235,437.28489,196.36711,0.16998088,2089.8662,0.24397706,0,0,22543.248,22470.686,25,91.294365,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00410,0,
411,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.47E-06,1261.7591,1186.8069,932.50478,177.62906,1382.218,1467.8776,0.36214149,7462.7151,0.19694073,0,0,22651.072,22564.295,25,89.972427,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00411,0,
412,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.75E-06,860.22945,755.83174,739.77055,654.1109,1082.4092,319.50287,0.12294455,10770.554,0.32657744,0,0,22714.326,22632.77,25,90.019257,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00412,0,
413,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.46E-06,1371.5105,846.84512,1285.8509,1066.348,1229.6367,943.21224,0.16367113,7730.4015,0.11950287,0,0,23099.496,23013.49,25,89.177963,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00413,0,
414,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.91E-06,354.3021,852.19885,702.29446,458.69981,1438.4321,287.3805,0.26520076,8342.2562,0.19349904,0,0,22644.895,22560.182,25,89.44931,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00414,0,
415,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.31E-06,565.77438,651.43403,273.99618,434.60803,1451.8164,1427.7247,0.13499044,1745.6979,0.33001912,0,0,22511.275,22439.74,25,91.304306,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00415,0,
416,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.22E-06,718.35564,953.91969,381.07075,1251.0516,1071.7017,1347.4187,0.22734226,7175.9082,0.3414914,0,0,22378.396,22297.225,25,89.667381,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00416,0,
417,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.25E-06,1146.6539,1438.4321,539.00574,1168.0688,257.93499,774.56979,0.18489484,2185.4685,0.27724665,0,0,22318.217,22233.477,25,91.825439,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00417,0,
418,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.20E-06,975.33461,134.79924,265.96558,257.93499,723.70937,670.17208,0.19005736,8476.0994,0.12294455,0,0,22808.949,22730.289,25,91.530762,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00418,0,
419,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.69E-06,273.99618,105.35373,145.50669,496.17591,1494.6463,1098.4704,0.33288719,2548.7572,0.11376673,0,0,22811.91,22737.994,25,86.472298,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00419,0,
420,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.50E-06,605.92734,986.04207,611.28107,172.27533,1168.0688,820.07648,0.24684512,6353.7285,0.14072658,0,0,22933.871,22847.449,25,90.870415,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00420,0,
421,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.03E-06,298.08795,932.50478,1039.5793,129.44551,522.94455,755.83174,0.13384321,9738.0497,0.21988528,0,0,22684.443,22599.873,25,88.751854,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00421,0,
422,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.24E-06,804.0153,1079.7323,798.66157,1176.0994,148.18356,1366.1568,0.15908222,5340.3442,0.1917782,0,0,22525.609,22438.551,25,90.366417,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00422,0,
423,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.30E-06,196.36711,975.33461,1358.1262,539.00574,434.60803,150.86042,0.1917782,8552.5813,0.22734226,0,0,22371.15,22285.373,25,88.219116,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00423,0,
424,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.25E-06,913.76673,348.94837,1052.9637,1427.7247,1470.5545,1261.7591,0.37246654,5608.0306,0.38910134,0,0,22575.424,22490.406,25,87.987839,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00424,0,
425,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.56E-06,621.98853,121.41491,683.55641,343.59465,172.27533,804.0153,0.32313576,1439.7706,0.36328872,0,0,22716.801,22648.639,25,87.828873,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00425,0,
426,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.96E-06,886.99809,648.75717,1165.392,999.42639,298.08795,1301.912,0.27380497,5416.826,0.29961759,0,0,22622.311,22536.246,25,88.522133,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00426,0,
427,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.76E-06,699.61759,937.85851,482.79159,354.3021,311.47228,753.15488,0.21873805,2281.0707,0.10516252,0,0,23041.27,22954.119,25,92.069,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00427,0,
428,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.73E-06,806.69216,581.83556,490.82218,1095.7935,1272.4665,597.89675,0.25200765,4881.4532,0.11892925,0,0,22637.402,22550.35,25,90.166824,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00428,0,
429,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.87E-06,142.82983,849.52199,1186.8069,228.48948,766.5392,961.95029,0.18202677,3409.1778,0.10860421,0,0,22554.445,22466.744,25,87.758156,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00429,0,
430,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,7.22E-06,627.34226,1390.2486,1312.6195,833.4608,132.12237,659.46463,0.25086042,5321.2237,0.27839388,0,0,22360.762,22274.648,25,89.54351,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00430,0,
431,LatinHyperCube,Complete,AbnormalTermination,Training,Auto,FALSE,FALSE,0,4.98E-06,927.15105,263.28872,212.4283,1275.1434,1087.7629,838.81453,0.11204589,1688.3365,0.23594646,,,,,,,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00431,0,
432,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.52E-06,193.69025,702.29446,924.47419,820.07648,678.20268,1135.9465,0.25487572,5091.7782,0.39254302,0,0,22456.973,22371.793,25,87.693542,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00432,0,
433,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.54E-06,1229.6367,838.81453,279.3499,1133.2696,1285.8509,1430.4015,0.1625239,9795.4111,0.37246654,0,0,22157.395,22078.021,25,90.4188,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00433,0,
434,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.59E-06,745.12428,1165.392,1224.283,217.78203,1042.2562,1154.6845,0.30592734,1879.5411,0.17743786,0,0,22750.289,22664.262,25,89.507927,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00434,0,
435,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.57E-06,809.36902,1044.9331,889.67495,1109.1778,927.15105,257.93499,0.23594646,9240.9178,0.1206501,0,0,22546.551,22459.787,25,90.011047,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00435,0,
436,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.62E-06,437.28489,431.93117,239.19694,1443.7859,1441.109,1291.2046,0.31453155,4135.7553,0.11720841,0,0,22501.633,22418.941,25,86.865646,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00436,0,
437,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.76E-06,485.46845,1036.9025,1304.5889,442.63862,978.01147,124.09178,0.29732314,3447.4187,0.15908222,0,0,22503.227,22417.311,25,89.158516,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00437,0,
438,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.74E-06,477.43786,1152.0076,1111.8547,707.64818,1184.13,375.71702,0.20210325,5703.6329,0.17973231,0,0,22482.455,22395.832,25,89.809135,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00438,0,
439,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.42E-06,241.8738,1210.8987,113.38432,1419.6941,1336.7113,429.2543,0.28126195,4632.8872,0.33460803,0,0,22192.848,22113.844,25,89.515022,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00439,0,
440,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.15E-06,613.95793,943.21224,1344.7419,1326.0038,241.8738,568.45124,0.33575526,5263.8623,0.26806883,0,0,22437.559,22351.654,25,88.650612,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00440,0,
441,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.17E-06,972.65774,1071.7017,284.70363,1451.8164,1117.2084,174.9522,0.16195029,10483.748,0.19292543,0,0,22199.027,22116.203,25,90.197227,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00441,0,
442,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.50E-06,290.05736,1103.8241,563.09751,1366.1568,983.3652,1234.9904,0.21414914,3695.9847,0.1665392,0,0,22168.719,22081.84,25,90.207054,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00442,0,
443,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.33E-06,217.78203,177.62906,1497.3231,779.92352,362.3327,1197.5143,0.2709369,7998.088,0.12868069,0,0,22835.199,22749.576,25,82.638824,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00443,0,
444,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.41E-06,1408.9866,191.01338,319.50287,919.12046,1390.2486,132.12237,0.15391969,3925.4302,0.17112811,0,0,22624.859,22542.654,25,88.443733,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00444,0,
445,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.30E-06,1197.5143,1422.3709,691.587,983.3652,1034.2256,611.28107,0.34091778,1535.3728,0.2543021,0,0,22415.949,22328.648,25,91.2164,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00445,0,
446,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.32E-06,1368.8337,1194.8375,530.97514,260.61185,100,1360.8031,0.27265774,4231.3576,0.21586998,0,0,22558.338,22475.832,25,92.043655,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00446,0,
447,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.67E-06,1216.2524,916.44359,1315.2964,450.66922,924.47419,367.68642,0.26118547,7806.8834,0.14416826,0,0,22731.771,22646.293,25,89.154808,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00447,0,
448,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.11E-06,1109.1778,1497.3231,536.32887,635.37285,1320.6501,282.02677,0.15678776,3887.1893,0.14302103,0,0,22558.58,22471.688,25,92.551933,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00448,0,
449,LatinHyperCube,Complete,AbnormalTermination,Training,Auto,FALSE,FALSE,0,5.89E-06,560.42065,547.03633,1376.8642,825.43021,683.55641,627.34226,0.29560229,8973.2314,0.26749522,,,,,,,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00449,0,
450,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,6.92E-06,686.23327,592.54302,303.44168,199.04398,1342.065,359.65583,0.21586998,10961.759,0.25086042,0,0,22691.117,22620.818,25,92.260124,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00450,0,
451,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.94E-06,268.64245,1475.9082,967.30402,1042.2562,573.80497,158.89101,0.19751434,1573.6138,0.31338432,0,0,22265.66,22181.371,25,90.367218,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00451,0,
452,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.58E-06,1264.4359,1355.4493,980.68834,1173.4226,627.34226,498.85277,0.28642447,5741.8738,0.27380497,0,0,22497.293,22409.133,25,90.136559,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00452,0,
453,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.57E-06,445.31549,477.43786,442.63862,1462.5239,1379.5411,332.88719,0.27782027,1478.0115,0.291587,0,0,22498.613,22418.855,25,87.369965,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00453,0,
454,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,9.64E-06,956.59656,1427.7247,1103.8241,951.24283,453.34608,102.67686,0.31051625,6468.4512,0.28814532,0,0,22474.688,22387.93,25,89.862633,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00454,0,
455,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,4.28E-06,825.43021,480.11472,715.67878,991.39579,327.53346,1352.7725,0.16424474,6181.6444,0.17227533,0,0,22894.344,22806.559,25,89.896217,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00455,0,
456,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.91E-06,1457.1702,161.56788,185.65966,536.32887,520.26769,911.08987,0.34321224,1860.4207,0.37648184,0,0,22085.229,22011.697,25,90.165871,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00456,0,
457,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,5.72E-06,1066.348,646.08031,1334.0344,1146.6539,1216.2524,348.94837,0.25889101,3160.6119,0.35353728,0,0,22588.115,22501.896,25,88.655243,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00457,0,
458,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,3.37E-06,672.84895,541.6826,1392.9254,648.75717,873.61377,129.44551,0.36099426,2472.2753,0.35869981,0,0,22663.947,22578.861,25,87.584549,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00458,0,
459,LatinHyperCube,Complete,NormalTermination,Training,Auto,FALSE,TRUE,0,8.97E-06,996.74952,1473.2314,956.59656,1441.109,207.07457,447.99235,0.29789675,5971.3193,0.38852772,0,0,22402.982,22316.26,25,89.989799,DESKTOP-SDN3ES6,KYS_AI.cmsd\KYS_AI_00459,0,
